badge,badge_type,brief,count,cv,follow,index_show,is_finish,media_id,play,pub_date,pub_real_time,renewal_time,score,season_id,staff,tags,title 
,,"向辉煌帝燃起憎恶之火的怨灵少女、铃系的出现、将原本应该已经完成了铠战士使命的Samurai Trooper们推向绝望的深渊。
他们拼上性命战斗的意义是什么？
铠甲究竟是什么？
被铃系提出的问题玩弄、回",0,"""真田辽:草尾毅\n秀丽黄:西村朋紘\n伊达征士:中村大樹\n羽柴当麻:竹村拓\n毛利伸:佐々木望\n娜斯汀柳生:日下部かおり\n山野纯:渡辺久美子\n阿罗醐:笹岡繁蔵\n朱天童子:梁田清之""",1821人追番,全5话,1,57732,5.4万次播放,669484800,669484800,1516329292,,23430,"""原作:矢立肇\n导演:池田成\n脚本:池田成\n人物设定:塩山紀生\n作画监督:塩山紀生\n补间动画:鈴木卓也、鈴木竜也\n动画制作:サンライズ""", 热血 战斗,魔神坛斗士 MESSAGE
,,"甲虫王者 森林居民的传说

主人公坡坡为救母亲而出发前往发光森林。甲虫王者的战斗系改篇动画使作品甲虫很有3D风格。内容满有深度，感觉像是奇诺之旅这一类作品!!除了有经典的甲虫打斗外，剧情以生命作主题，",0,"""坡坡：宫原永海\n白梅：宍戸留美\n索玛：野岛健儿""",1833人追番,全52话,1,5088,3.1万次播放,1112716800,1112716800,1467875554,,5088,"""脚本：高橋ナツコ\n导演：山内重保\n原作：SEGA\n演出：岡嶋国敏、梅本唯\n分镜：垂永士、福田道生、岡嶋国敏\n音乐：和田薫\n""", 战斗,甲虫王者
,,"罐装萌兽是一群栖身在罐头里的小动物精灵。它们四处游荡，从不同的角度重新发现这个世界。它们能从最寻常不过的事物中找到新鲜感和值得关注的东西。
",0,"""""",1836人追番,全52话,1,5396,1.9万次播放,1307548800,1307548800,1469695727,,5396,"""""", 萌系,罐装萌兽
,,高中生水原诚为园游会作准备，开始设置一些实验装置，但另一方面将诚视为对手的学生会长－阵内克彦，为了恶搞他而企图破坏，但反而让装置失控、结果诚、阵内、阵内的妹妹菜菜美及教师藤泽四人被一道光芒传送到异世界,0,"""水原誠：岩永哲哉\n藤沢真理：石井康嗣\n陣内菜々美：夏樹リオ\nルン?ヴェーナス：井上喜久子\nファトラ?ヴェーナス：石村知子\nウーラ：阪口あや\nアレーレ?レレライル：小桜エツ子\nミーズ?ミシュタル：島..""",1829人追番,全13话,1,4030,4万次播放,884102400,884102400,1463729518,,4030,"""脚本：山口宏\n导演：菊地康仁\n人物设定：奥田淳、小林利充\n原案：林宏樹\n人物原案：中澤一登\n系列构成：山田光洋\n动画制作：AIC\n音乐：長岡成貢\n""", 热血 奇幻,异次元的世界 El Hazard
,,　　又是一次猫鼠周旋，钱形警部眼看就要把鲁邦铐上，不料却从暗地里射来一颗子弹。钱形中枪倒下，鲁邦循着枪声望去，只看见一只有着毒蜘蛛纹身的手，正握着一支与自己的爱枪一样型号的沃尔特P38，转瞬隐没在了阴,0,"""鲁邦三世：栗田贯一   \n次元大介：小林清志\n石川五右卫门：大冢周夫\n峰不二子：二阶堂有希子\n钱形幸一：纳谷悟朗""",1839人追番,全1话,1,3943,3.9万次播放,870364800,870364800,1462343216,,3943,"""脚本：米村正二\n导演：矢野博之\n人物设定：木﨑文智\n原作：モンキー?パンチ\n演出：水島精二\n作画监督：木﨑文智、富岡隆司\n分镜：矢野博之\n音乐：大野雄二\n""", 热血 奇幻 时泪,鲁邦三世：沃尔特P38
,,公元已经结束，自从人类开始移民其他星球，新的历法便被称为星历（S.C.）。透过空间跳跃之门相连结的移民星球，各行星间的独立自治体制也已经确立。之后先后成立了「宇宙行星联合」及其旗下各组织，包括本作主角,0,"""エクリプス：土井美加\nドヴェルグ：南央美\nエイオウ：稲田徹\nシニストラ：飛田展男\nデクステラ：鈴置洋孝\nシザーリオ：森川智之\nヴァイオラ：徳永愛\n""",1832人追番,全1话,1,4010,4.2万次播放,1182528000,1182528000,1463552101,,4010,"""原作： gimik、Gímik\n导演： 後藤圭二\n脚本： きむらひでふみ\n分镜： 林宏樹、林直孝、西本由紀夫、伊藤達文、山本裕介、後藤圭二、佐藤順一、細田直人、二瓶勇一、三間カケル、島津裕行、今掛勇、筑紫大介、追崎史敏\n演出： 田辺泰裕、後藤圭二、細田直人、追崎史敏、登坂晋、金﨑貴臣、室谷靖、太田知章、祝浩司、伊藤達文、水本葉月、渡部穏寛\n音乐： 上松範康（Elements Garden）\n人物设定： 門之園恵美\n系列构成： きむらひでふみ\n美术监督： 徳田俊之\n色彩设计： 鈴木依里\n总作画监督： 門之園恵美""", 热血 百合,天使特警 剧场版 泛滥篇
,,私立清華女子高等学校探偵クラブの綾小路公子、綾小路美幸、ニーナ?キーロフ、竜崎陽子、周麗華は、超がつくほどの大金持ちのお嬢様。そんな彼女たちが、難事件を解決へと導く。,0,"""""",1827人追番,全1话,1,5708,1.3万次播放,828288000,828288000,1479782791,,5708,"""导演：新房昭之\n人物设定：越智信次\n原画：寺東克己、中山勝一\n制作助手：童夢\n美术监督：脇威志\n音乐：羽毛田丈史\n""",,大小姐搜查网
,,“鲁邦三世”是日本动漫界的传奇，有不死传说之喻，漫画作者加藤一彦(Monkey Punch)曾表示，鲁邦三世的冒险精神是他一生追求的，身为漫画家的他，主要的休闲活动就是创作，所有的梦想、幻想都在“鲁邦,0,"""鲁邦三世：栗田贯一   \n次元大介：小林清志\n石川五右卫门：大冢周夫\n峰不二子：二阶堂有希子\n钱形幸一：纳谷悟朗""",1834人追番,全1话,1,3952,3.5万次播放,1059667200,1059667200,1462344908,,3952,"""脚本：柏原寛司\n导演：川越淳\n人物设定：平山智、小林利充\n原作：モンキー?パンチ\n演出：佐野隆史\n作画监督：平山智、小林利充\n音乐：大野雄二\n""", 热血 奇幻 时泪,鲁邦三世：宝物返还大作战
,,时代设定在距离前作约20年后的西历2220年，大和号已经沉入了深海17年。但此时对人类来说最宝贵的地球却受到了前所未有的大危机，它将在半年后被不断向地球移动的黑洞卷入。这个黑洞有着300倍于太阳的质量,0,"""森雪：麻上洋子\n古代進：富山敬\n冲田十三：納谷悟朗\n島大介：仲村秀生\n佐渡酒造：永井一郎\n真田志郎：青野武\nアナライザー：緒方賢一\n徳川彦左衛門：永井一郎\nスターシャ：平井道子\n""",1845人追番,全1话,1,4023,4.2万次播放,1260547200,1260547200,1463714157,,4023,"""脚本：西崎義展\n导演：西崎義展\n人物设定：湖川友謙\n机械设定：小林誠\n总作画监督：湖川友謙\n作画监督：湖川友謙\n美术监督：竹田悠介\n音乐：宮川泰、羽田健太郎\n""", 战斗,宇宙战舰大和号 复活篇
,,"公元2048年，人们热衷于一种无论是速度还是刺激程度都远胜如今赛车的新格斗竞速大赛——“Immortal Grand Prix”（人称IGPX）,其中最高级别的比赛称作“IG—1”，选手使用人形高速竞",0,"""アンドレ·ルブレブ：田中正彦\nエイミー·ステイプルトン：小野凉子\nカニンガム：三木眞一郎\nサトミ·サトミ：篠原恵美\nジョニー三ツ：木勇気\nタケシ·ジンノ：三戸耕三""",1853人追番,全26话,1,1777,2.7万次播放,1128441600,1128441600,1375364711,,1777,"""导演：本郷みつる\n人物设定：海谷敏久\n机械设定：竹内敦志、石垣純哉\n原作：Production I.G\n系列构成：本郷みつる\n演出：橋本昌和、河野利幸\n分镜：摩砂雪\n""", 科幻 运动 热血,IGPX
,,故事以未来世界为背景，人类不但与被称为“钢铁球员”（Iron leaguer）的机器人和平共处并也创立钢铁联盟而进行各种赛事，虽然如此，财阀黑金财团却凭籍其势力及其球队“黑暗王子队”，开创了破坏对手机,0,"""马林·艾斯：松本保典\n马赫·云迪：置鲇龙太郎\n布坎文：茶风林\n太郎：山口胜平\n汤祖儿：小杉十郎太\n气合龙健：堀川亮""",1857人追番,全52话,1,2329,5.3万次播放,734025600,734025600,1353040506,,2329,"""原作： 矢立肇\n导演： アミノテツロー\n脚本： 外池省二、山口亮太、會川昇、五武冬史\n分镜： 赤根和樹、アミノテツロー、久米一成、日巻裕二、まつもとよしひさ、今西隆志、篠原俊哉、西村純二、渡辺信一郎、谷田部勝義、山口祐司、大畑清隆\n演出： 赤根和樹、浦田保則、山本泰一郎、アミノテツロー、まつもとよしひさ、今西隆志、大畑清隆、渡辺信一郎、佐藤育郎、谷田部勝義\n音乐： 和田薰、和田薫\n人物设定： 二宫常雄、二宮常雄\n系列构成： 五武冬史\n美术监督： 東潤一\n色彩设计： 中山しほ子\n作画监督： 柳沢テツヤ、山本泰一郎、吉松孝博、神志那弘志、小森高博、本橋秀之、杉浦幸次\n机械设定： 大河原邦男\n摄影监督： 桶田一展、藤倉直人\n原画： 川元利浩、村瀬修功、松田宗一郎、吉成鋼、大久保宏、奥野浩行、松本憲生、阿部卓司\n企画： サンライズ\n音响监督： 小林克良""", 热血,疾风无敌银堡垒
,,在遥远的未来，银河系边缘的堤拉兹惑星是一个只有男人而没有女人的殖民星球。原来人类在移民的途中飞船发生事故，最后只有六位男性幸存了下来。现在堤拉兹惑星上的人都是这六位人类男性利用生物技术留下的后代，他们,0,"""间宫小樽：今井由香\n莱姆：林原惠\n樱桃：白鸟由里\n红莓：平松晶子\n花形美剑：子安武人\n法斯特：绿川光""",1857人追番,全26话,1,3264,9.5万次播放,907603200,907603200,1451974199,,3264,"""原作： あかほりさとる\n导演： 下田正美、佐山聖子\n分镜： 西久保瑞穂、新房昭之\n人物设定： 島村秀一\n系列构成： 関島眞頼\n原画： もといぎひろあき\n制作管理： 牧野吉高\n动画制作： Hal Film Maker\n播放电视台： テレビ東京\n播放结束： 1999年3月30日\n人物原案： ことぶきつかさ\n美术监督： 西川淳一郎\n色彩设计： 川上善美\n音响监督： 田中英行\n音乐： PAROME\n制作： TV TOKYO　創通映像""", 科幻 少女 搞笑 战斗,机械女神J to X
,,BBC热播海洋探险动画《海底小纵队》(Octonauts)于2014年7月正式登陆央视少儿频道首播。以巴克队长为领导核心，小队集结了医生、生物学家、摄像师、机械工程师等7名伙伴。他们是一群活跃在海底的,0,"""巴克队长：苏俣\n呱唧猫：曹凯\n皮医生：海春雷\n谢灵通：方宇\n达西西：李佳怡""",1852人追番,全7话,1,4845,10.2万次播放,1399910400,1399910400,1465971316,,4845,"""原作：Meomi (Vicki Wong and Michael Murphy) \n导演：达拉赫·奥康纳，尼基·费兰 \n角色设计：奥康纳 \n首播电视台：BBC少儿 \n播放期间：2014.5.13 \n其他电视台：ABC Australia、CBeebies、Disney Channel、央视少儿。""", 萌系 奇幻,海底小纵队 特别篇
,,描述一只黑灰斑纹的小猫跟丢母亲又找不到回家的路，在筋疲力尽之际巧遇一个跌倒的小男孩山田洋平和他的妈妈，小猫从此由男孩一家暂时照顾。因男孩家住在禁止饲养宠物的公寓，一家人还得费尽心机不让邻居发现小猫的存,0,"""""",1863人追番,更新至第14话,0,112832,14.1万次播放,1523116800,1523116800,1535850000,,24949,"""导演: 草野公紀\n脚本: 森山あけみ、千葉美鈴、宍戸義孝、稲本達郎、保坂大輔\n分镜: アミノテツロー、 森田宏幸、三沢伸、草野公紀、山下清悟、福井俊介、沓名健一\n演出: 福井俊介、 中川雄介、草野公紀、沓名健一\n音乐: 近藤研二\n人物设定: 鴻巣智、 皆川恵美里\n系列构成: 千葉美鈴\n剪辑: 伊藤潤一(ジェイフィルム) \u002F グッド?ジョブTOKYO（ビデオ編集）\n音响监督: たなかかずや\n音响: HALF H?P STUDIO\n动画制作: マーザ?アニメーションプラネット\n副导演: 沓名健一\n3DCG: 林隆祥""", 治愈 少儿,甜甜私房猫 第四季 中配版
,,蒙古軍席捲了中世紀歐洲，傳說「恐怖的大王」＝「Angolmois」就是源自他們。1274 年，他們來到了日本，在前往博多的對馬島上，出現了被流放的罪犯——鎌倉武士朽井迅三郎，他將在這裡與蒙古軍展開對峙,0,"""朽井迅三郎：小野友樹\n輝日：Lynn""",1855人追番,更新至第9话,0,102692,3万次播放,1531238400,1531238400,1536082202,,24595,"""原作：たかぎ七彦\n監督：栗山貴行\n助監督：羽原久美子\n系列構成：ヤスカワショウゴ\n角色設計?總作畫監督：小峰正頼\n動畫製作：NAZ""", 漫改,Angolmois 元寇合戰記（僅限港澳台地區）
,,因天灾而失去母星的宇宙流浪民族——十亿巴姆星人希望向地球移民，双方在月球基地展开了谈判，但是谈判过程中却发生了巴姆星里昂大元帅被人阴谋投毒暗杀事件，里昂之子里希迪鲁情急之下误杀了地球方面代表龙崎勇。最,0,"""""",1870人追番,全44话,1,2463,2.7万次播放,260294400,260294400,1396757278,,2463,"""""", 科幻 热血,斗将戴莫斯 TV版
,,　　小惑星车轮街上备受瞩目的赛车手巴士郎，梦想超越被称为“传说中的赛车手”的Looser King。但是，由于某次大事故，他差点命丧黄泉。靠人造心脏“TOMOE Drive”复活的他，决定参加“惑星再,0,"""""",1869人追番,全1话,1,5892,1.8万次播放,1255622400,1255622400,1485226945,,5892,"""企画：ピコグラフ\n脚本：ピコグラフ\n导演：ピコグラフ\n人物设定：mebae\n动画制作：ピコグラフ\n制作：動画革命東京\n""", 热血,尾随者竞技
,,达拉克帝国是一个完全只有男人的国家，而美洁尔则是个百分之百的女人国，两边长期以来就互相仇视、战火连连。渡海响是一名机械工，在达拉克帝国中属于地位卑微的三等国民阶级，但在第二季故事中却发现，原来他是从地,0,"""ヒビキ?トカイ：吉野裕行\nディータ?リーベライ：かかずゆみ\nメイア?ギズボーン：折笠富美子\nジュラ?ベーシル?エルデン：浅川悠\nバート?ガルサス：关智一\nドゥエロ?マクファイル：田坂秀树""",1870人追番,全1话,1,4047,3.1万次播放,1002988800,1002988800,1464080101,,4047,"""脚本：冨岡淳広\n导演：樋口真嗣\n人物设定：黒田和也\n总作画监督：黒田和也\n原作：GONZO\n演出：水島精二\n分镜：水島精二、千明孝一\n音乐：岩崎文紀\n""", 热血 后宫 科幻,银河冒险战记 胎动篇
,,北岛真夜是个平凡的高中生，是一个贫穷家里的小女孩，与在横滨唐人街面店工作的母亲相依为命，与母亲住在中华料理店的二楼，但她不论功课、运动各方面表现都不好，但真夜十分喜爱戏剧，却很有模仿演出的才能，只要是,0,"""""",1893人追番,全17话,1,1764,20.3万次播放,1365350400,1365350400,1375239186,,1764,"""""",,虽然是玻璃假面 2013版
,,"故事主线是讲述鲁邦三世是怪盗绅士鲁邦家族的第三代传人，是个极有正义感的小偷，每次都能历尽艰险将
宝物偷到手，还会不时有些艳遇，并成功摆脱警察的追捕。作者MONKEY PUNCH将鲁邦三世塑造成一个让人",0,"""鲁邦三世：栗田贯一\n次元大介：小林清志\n峰不二子：増山江威子\n石川五卫门：井上真树夫\n钱形警部：纳谷悟朗""",1896人追番,全1话,1,3940,4.5万次播放,1121961600,1121961600,1462342652,,3940,"""脚本：前川淳\n导演：宮繁之\n人物设定：平山智\n原作：モンキー?パンチ\n色彩设计：児玉尚子\n演出：殿勝秀樹\n分镜：中村哲治、宮繁之\n音乐：大野雄二\n""", 搞笑 热血 时泪,鲁邦三世：天使的策略～梦的碎片是杀人的香味～
,,《超能力魔美》（エスパー魔美，Esper Mami）是藤子·F·不二雄1977-1983年先后在「マンガくん」和「少年ビッグコミック」上连载的漫画，后被改编为总长120话（119话+特别篇1话）的电视,0,"""佐仓魔美：横泽启子\n高畑和夫：柴本浩行\nコンポコ：日比野朱里\n佐仓十朗：增冈弘\n佐仓菜穂子：榊原良子\n阴木：京田尚子\n竹长悟：佐佐木望\n\n""",1875人追番,全119话,1,2412,6.6万次播放,544723200,544723200,1375590034,,2412,"""原作： 藤子?F?不二雄\n导演： 原恵一\n脚本： 原恵一、富田祐弘\n分镜： 原恵一、貞光紳也、高柳哲司\n演出： 貞光紳也、原恵一、高柳哲司\n音乐： 田中公平\n系列构成： 桶谷顕\n监修： 鈴木伸一\n原画： 湯浅政明、寺東克己\n特效： 村上正博\n动画制作： シンエイ動画\n别名： Esper Mami\n播放结束： 1989年10月26日""", 奇幻 科幻 日常 少女 治愈 魔法,超能力魔美
,,讲述主人公八神裕司是一名在男子学校就读的普通高中生，有着一个非同寻常的家庭。野美虽然是自己的亲生母亲，却非常年轻，看上去就像是跟自己同年的美少女一样。裕司爱了这个上看起来只有14岁的母亲。因为不知道自,0,"""""",1882人追番,全3话,1,5927,1.4万次播放,643561200,643561200,1486607161,,5927,"""脚本：遠藤明範\n导演：貞光紳也\n人物设定：黄瀬和哉\n原画：山下将仁、石井明治、高岡希一\n作画监督：黄瀬和哉\n分镜：水野和則\n""",,八神君的家庭事件
,,捍卫者21是TV版Gate Keeper的正统续篇，GK21的五十玲绫音是前作浮矢瞬的女儿（因对父亲的憎恨，不姓浮矢，也很少使用继承的疾风之闸能力），能力极强的侵略者猎人，平时用电脑网络的虚拟闸门对付,0,"""五十铃绫音：大谷育江\n真鹤美羽：埴岡由紀子\n""",1892人追番,全6话,1,5237,3万次播放,1019577600,1019577600,1468922538,,5237,"""脚本：山口宏\n导演：山口宏\n原作：山口宏\n演出：山口宏\n分镜：もりたけし、前田真宏、山口宏、木上益治、片山一良\n""", 机战 科幻 战斗,地球守护者21
,,"只要听到北非...艾尔·啊拉敏.....人们就会联想到隆梅尔或柯梅尼,续而想起沙漠之站。",0,"""""",1889人追番,全3话,1,5481,2万次播放,751219200,751219200,1472868670,,5481,"""脚本：川尻善昭、高橋良輔\n导演：今西隆志、川尻善昭、高橋良輔\n原作：松本零士\n演出：寺田和男\n分镜：寺田和男\n音乐：川崎真弘\n""",,战地启示录
,,"《樱花大战》系列2003年推出的第三部OVA，共3章，内容分别为：
1、拂晓之花，2、黒猫与恶女，3、恋爱都市",0,"""艾莉卡·方婷：日高のり子\n库莉希奴·布鲁梅尔：島津冴子\n寇库莉可：小桜エツ子\n罗贝莉娅·卡尔莉妮：井上喜久子\n北大路花火：鷹森淑乃\n大神一郎：陶山章央\n古兰·玛：相沢恵子\n梅尔·雷森：小島幸子\n茜..""",1890人追番,全3话,1,3408,27.1万次播放,1048003200,1048003200,1457496624,,3408,"""总监督：広井王子\n系列构成：川崎ヒロユキ\n系列监修：あかほりさとる\n演出：まついひとゆき\n角色原案：藤島康介\n角色设计：松原秀典\nOVA人物设定·总作画监督：田中誠輝\n美术监督：窪田忠雄\n音乐：田中公平\n音响监督：百瀬慶一\n编集：岡田輝満\nCG制作协力：オーバーワークス\n动画制作：ラディクス""", 热血 机战 科幻 时泪,樱花大战 OVA3 燃烧的巴黎
,,"某日突然现身于静冈的异星文明""Gaizok(ガイゾック)"".开始侵略地球的行动.在数百年前逃避追杀而来到地球的神氏家族的后裔们,决意守护这个第二故乡.发动先祖遗留下来的巨大宇宙船""帝皇比亚路(キングビ",0,"""神胜平：大山羡代\n神江宇宙太：森功至、古川登志夫（第10～14集）\n神北恵子：松尾佳子\n神梅江：武智豊子（武知杜代子）\n神源五郎：冈部政明\n神花江：川岛千代子\n神一太郎：野岛昭生\n神江大太：滝雅也..""",1700人追番,全23话,1,3082,2.2万次播放,245088000,245088000,1448721446,,3082,"""原作： 鈴木良武、富野喜幸、富野由悠季、五武冬史\n导演： 富野由悠季\n脚本： 五武冬史、荒木芳久、吉川惣司、田口章一、星山博之\n分镜： 廣川集一、四辻たかお、金田伊功、貞光紳也、やまざきかずお\n演出： 廣川集一、四辻たかお、金田伊功、貞光紳也、やまざきかずお\n人物设定： 安彦良和\n系列构成： 五武冬史\n机械设定： 大河原邦男\n原画： 金田伊功\n动画制作： サンライズ\n别名： 无敌超人赞波3\n播放电视台： 名古屋テレビ\n播放结束： 1978年3月25日\n監督： 富野喜幸""", 热血 机战 战斗,无敌超人赞波3
,,2012年出品的日本动画片奥祖玛是松本零士原案由高桥良辅导演，讲述的是在未来，地球因为太阳的异常活动而使大气层遭受破坏，连带地球上的生态系统也发生了急剧异变并破坏了生物的DNA，也使人口的出生率严重下,0,"""山姆：柿原徹也\nミメイ：藤村歩\n玛雅：田中理恵\nバイナス：田中敦子\nボクス?ラフ：""",1713人追番,全6话,1,2880,1.2万次播放,1331827200,1331827200,1445413063,,2880,"""企画：WOWOW\n脚本：武上純希\n导演：池添隆博\n音响监督：亀山俊樹\n原作：松本零士\n系列构成：武上純希\n演出：小野勝巳\n动画制作：GONZO\n音乐：山下康介\n""", 科幻 奇幻,奥祖玛
,,　一年一度的光畫部例行旅遊又來了，春風高中光畫部（攝影社）一行人興沖沖地出發，結果才搭上火車，就發現是西園寺的陰謀，他們必須搭著火車（電車），在限定時間內收集完成旅程各車站的紀念戳印，否則一切旅費就得,0,"""""",1716人追番,全1话,1,5436,1.5万次播放,662659200,662659200,1470708474,,5436,"""原作：ゆうきまさみ\n""",,究极超人R
,,"正在就读白凰女学院3年级的加藤茉莉香，是个拥有“私掠船免状”的合法宇宙海贼。她不仅是学生、宇宙艇部的部长、咖啡馆的服务员，还是宇宙海贼船·弁天丸的船长，每天都过着繁忙而充实的生活。
某天，正在豪华客船",0,"""加藤茉莉香：小松未可子\n栗原千明：花澤香菜\n无限彼方：下田麻美\n斯卡雷特：能登麻美子\n无限博士：飛田展男\n路人：飯田友子""",1721人追番,全1话,1,96632,2.2万次播放,1392998400,1392998400,1528255740,,3536,"""原作：笹本祐一\n监督：佐藤竜雄\n脚本：佐藤竜雄\n人物原案：安田朗\n人物设定：堀内修\n美术监督：小倉宏昌\n色彩设计：谷本千絵\n总作画监督：堀内修\n音乐：Elements Garden\n音响监督：明田川仁\n摄影监督：岩崎敦\n3DCGI：佐々木達朗\n动画制作：サテライト""", 奇幻 战斗,暴力宇宙海贼 ABYSS OF HYPERSPACE -亚空的深渊-
,,《宇宙战舰大和号 完结篇》（原题：宇宙戦艦ヤマト 完結編；英文题：Final Yamato[2]）是日本东映动画公司制作的科幻动画电影，并于1983年3月19日公开，同时也是宇宙战舰大和号系列的第五部,0,"""森雪：麻上洋子\n古代進：富山敬\n冲田十三：納谷悟朗\n島大介：仲村秀生\n佐渡酒造：永井一郎\n真田志郎：青野武\nアナライザー：緒方賢一\n徳川彦左衛門：永井一郎\nスターシャ：平井道子\n""",1721人追番,全1话,1,4022,4.9万次播放,416851200,416851200,1463713767,,4022,"""脚本：山本英明、笠原和夫、西崎義展、舛田利雄、山本暎一\n导演：西崎義展、勝間田具治\n原作：松本零士、西崎義展\n""", 战斗,宇宙战舰大和号 完结篇
,,最炫的3D战斗画面！『超激力战斗车』是一部为了国小与国中学童所精心制作的强档电视动画，除了各款造型互异的战斗车激烈竞速时的刺激场面外，故事中的主角透过不断比赛而获得的成长历程，亦是故事刻画的主要重点。,0,"""""",1690人追番,全50话,1,5380,5.2万次播放,1002384000,1002384000,1469519563,,5380,"""脚本：吉野弘幸、五武冬史\n人物设定：戸部敦夫\n原作：矢立肇\n系列构成：北嶋博明、五武冬史\n作画监督：高橋晃、中田栄治\n分镜：宮地昌幸\n""", 热血 战斗,激斗战车（中文）
,,2002年，神崎堇的声优富沢美智恵小姐因为结婚暂时淡出业界，《樱花大战》系列为此特别制作了这部OVA表示纪念。,0,"""神崎堇：富沢美智恵\n真宫寺樱：横山智佐\n玛丽亚·橘：高乃麗\n爱丽丝：西原久美子\n李红兰：渕崎ゆり子\n桐岛神奈：田中真弓\n大神一郎：陶山章央\n索蕾塔·织姬：岡本麻弥\n雷尼·米尔西修特拉瑟：伊倉一恵\n..""",1721人追番,全1话,1,3407,27.1万次播放,1040140800,1040140800,1457496241,,3407,"""总监督：広井王子\n系列构成·脚本：川崎ヒロユキ\n系列监修：あかほりさとる\n演出：まついひとゆき\n角色原案：藤島康介\n角色设计：松原秀典\nOVA人物设定·作画监督：田中誠輝\n美术监督：窪田忠雄\n音乐：田中公平\n音响监督：百瀬慶一\n编集：岡田輝満\nCG制作协力：オーバーワークス\n动画制作：ラディクス""", 热血 机战 科幻 时泪,樱花大战 OVA2.5 神崎堇引退纪念
,,2051年，自革新者事件已过了一年。即使经历苦恼、悲伤亦持续战斗将事件解决。因而大幅度成长的山野阪，以作为阿堤密斯冠军的身份参与LBX对战。但某日，全世界的LBX突然失控并开始攻击人们，神秘的恐怖活动,0,"""大空弘:下野紘、佐藤恵\n广播:小松史法""",1691人追番,全58话,1,95172,1.4万次播放,1326816000,1326816000,1527574206,,1696,"""脚本:大武正光、山田健一、古怒田健志、樋口達人\n导演:高橋ナオヒト\n原作:レベルファイブ\n分镜:牧野吉高、谷田部勝義、山本恵\n""", 少儿 热血,纸箱战机W
,,"一个晴朗的早晨，在一间经营餐馆的隔楼里，传出碰撞声音......一名跌坐在床下，睡眼惺忪的少年正问著自己：「这是梦吗......」
也许只是一场梦，在梦里，少年持著弹珠人，对著黑暗的一方射出了弹珠後",0,"""""",1735人追番,全12话,1,751,6.3万次播放,1349625600,1349625600,1371294569,,751,"""""", 科幻 少儿,激战！弹珠人 第二季
,,特车二课的主要角色均以可爱的纸板人偶形象登场，讲解了大量“机动警察世界”的背景资料及各类情报。,0,"""千叶繁夫：千葉繁\n泉野明：冨永みーな\n后藤喜一：大林隆介\n南云忍：榊原良子\n山崎广美：太田功：池水通洋\n进士干泰：榊清太郎：AV-98イングラム：""",1733人追番,全3话,1,5266,1.8万次播放,1017417600,1017417600,1490004906,,5266,"""脚本：押井守\n导演：神山健治\n人物设定：西尾鉄也\n原画：西尾鉄也、中村章子\n背景美术：小倉工房\n动画制作：Production I.G\n美术监督：小倉宏昌\n音乐：川井憲次\n""", 萌系 机战,机动警察迷你版
,,《宇宙战舰大和号 新的旅程》（原题：宇宙戦艦ヤマト 新たなる旅立ち；英文题：Yamato: The New Voyage）是日本东映动画及Academy制作公司制作的科幻电视动画，并于1979年7月3,0,"""古代進：富山敬\nデスラー：伊武雅刀\n佐渡酒造：永井一郎\n真田志郎：青野武\nアナライザー：緒方賢一\nスターシャ：平井道子\nヤマト：""",1737人追番,全1话,1,4020,2.6万次播放,302198400,302198400,1463713504,,4020,"""导演：西崎義展\n原案：西崎義展\n监修：松本零士、舛田利雄\n原画：湖川友謙\n分镜：安彦良和\n""", 战斗,宇宙战舰大和号 新的旅程
,,"机械化帝国是一个不重视生命的机械帝国，首领是机械神，以攻占星球并把其机械化为已任。而除了地球，包括月球在内，整个太阳系已被机械化了。
峰崎拳一，立花浩美和朝冈忍，都是春风小学六年级生。就在他们回校参加",0,"""广播：石野竜三\n武田防卫队长官：西村知道\n歯车王、エンジン王：菅原正志\n电気王：佐藤正治\n原子王：梁田清之""",1744人追番,全50话,1,2330,3.7万次播放,731088000,731088000,1404543849,,2330,"""原作： 矢立肇\n导演： 川瀬敏文\n脚本： 北嶋博明、金巻兼一、荒木憲一、川崎ヒロユキ、千葉克彦、志茂文彦、川瀬敏文\n分镜： 木村真一郎、日高政光、青木康直、紅優、川瀬敏文、前島健一、河本昇悟、谷口悟朗\n演出： 木村真一郎、河本昇悟、谷口悟朗、日高政光、青木康直、紅優、前島健一、山口美浩\n音乐： 長谷川智樹\n人物设定： 兼森義則\n作画监督： 柳沢テツヤ、西村誠芳、佐久間信一\n原画： 村木靖、後藤雅巳、山口晋、松本憲生、佐久間信一\n企画： サンライズ\n动画制作： サンライズ""", 热血,热血最强哥修罗
,,"TV动画発明ＢＯＹカニパン的续作，故事发生在前作的5年后，由小正太长大为大正太的主人公发明少年カニパン过着靠修电器赚钱的生活，却一不小心卷进了关乎星球生死存亡的大事件中。
前作中没有出现巨大机器人，但",0,"""""",1744人追番,全21话,1,5478,2.6万次播放,918144000,918144000,1472524436,,5478,"""导演：石踊宏\n人物设定：野田康行\n演出：山本裕介、渡辺健一郎\n分镜：山本裕介、横田和善、渡辺健一郎\n动画制作：スタジオコメット\n""", 少儿,超机甲发明小子
,,2.5次元舞台剧 10月登陆中国,0,"""""",1748人追番,全1话,1,6384,12.5万次播放,1501171200,1501171200,1501238713,,6384,"""""",,火影忍者舞台剧 虹桥艺术中心采访篇
